1|{3: 3, 237: 237, 236: 236, 232: 232, 10: 10, 242: 242, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
411|{3: 11, 237: 236, 236: 237, 232: 232, 10: 10, 242: 2, 11: 242, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
413|{3: 2, 237: 236, 236: 237, 232: 232, 10: 10, 242: 11, 11: 242, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
479|{3: 11, 237: 242, 236: 232, 232: 236, 10: 10, 242: 237, 11: 2, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
481|{3: 11, 237: 237, 236: 232, 232: 236, 10: 10, 242: 242, 11: 2, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
482|{3: 242, 237: 237, 236: 232, 232: 236, 10: 10, 242: 3, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
483|{3: 237, 237: 242, 236: 232, 232: 236, 10: 10, 242: 3, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
484|{3: 242, 237: 3, 236: 232, 232: 236, 10: 10, 242: 237, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
485|{3: 3, 237: 242, 236: 232, 232: 236, 10: 10, 242: 237, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
486|{3: 237, 237: 3, 236: 232, 232: 236, 10: 10, 242: 242, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
487|{3: 3, 237: 237, 236: 232, 232: 236, 10: 10, 242: 242, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
496|{3: 237, 237: 3, 236: 232, 232: 236, 10: 10, 242: 11, 11: 2, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
497|{3: 3, 237: 237, 236: 232, 232: 236, 10: 10, 242: 11, 11: 2, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
599|{3: 11, 237: 242, 236: 232, 232: 236, 10: 10, 242: 237, 11: 3, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
601|{3: 11, 237: 237, 236: 232, 232: 236, 10: 10, 242: 242, 11: 3, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
608|{3: 242, 237: 11, 236: 232, 232: 236, 10: 10, 242: 2, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
609|{3: 11, 237: 242, 236: 232, 232: 236, 10: 10, 242: 2, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
612|{3: 11, 237: 2, 236: 232, 232: 236, 10: 10, 242: 242, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
613|{3: 2, 237: 11, 236: 232, 232: 236, 10: 10, 242: 242, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
615|{3: 11, 237: 237, 236: 232, 232: 236, 10: 10, 242: 2, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
617|{3: 2, 237: 237, 236: 232, 232: 236, 10: 10, 242: 11, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
716|{3: 242, 237: 237, 236: 232, 232: 236, 10: 10, 242: 3, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
717|{3: 237, 237: 242, 236: 232, 232: 236, 10: 10, 242: 3, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
718|{3: 242, 237: 3, 236: 232, 232: 236, 10: 10, 242: 237, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
719|{3: 3, 237: 242, 236: 232, 232: 236, 10: 10, 242: 237, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
720|{3: 237, 237: 3, 236: 232, 232: 236, 10: 10, 242: 242, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
721|{3: 3, 237: 237, 236: 232, 232: 236, 10: 10, 242: 242, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
722|{3: 242, 237: 237, 236: 232, 232: 236, 10: 10, 242: 2, 11: 11, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
724|{3: 242, 237: 2, 236: 232, 232: 236, 10: 10, 242: 237, 11: 11, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
725|{3: 2, 237: 242, 236: 232, 232: 236, 10: 10, 242: 237, 11: 11, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
727|{3: 2, 237: 237, 236: 232, 232: 236, 10: 10, 242: 242, 11: 11, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
728|{3: 242, 237: 3, 236: 232, 232: 236, 10: 10, 242: 2, 11: 11, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
729|{3: 3, 237: 242, 236: 232, 232: 236, 10: 10, 242: 2, 11: 11, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
730|{3: 242, 237: 2, 236: 232, 232: 236, 10: 10, 242: 3, 11: 11, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
731|{3: 2, 237: 242, 236: 232, 232: 236, 10: 10, 242: 3, 11: 11, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
732|{3: 3, 237: 2, 236: 232, 232: 236, 10: 10, 242: 242, 11: 11, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
733|{3: 2, 237: 3, 236: 232, 232: 236, 10: 10, 242: 242, 11: 11, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|488
734|{3: 237, 237: 3, 236: 232, 232: 236, 10: 10, 242: 2, 11: 11, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
735|{3: 3, 237: 237, 236: 232, 232: 236, 10: 10, 242: 2, 11: 11, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
736|{3: 237, 237: 2, 236: 232, 232: 236, 10: 10, 242: 3, 11: 11, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
737|{3: 2, 237: 237, 236: 232, 232: 236, 10: 10, 242: 3, 11: 11, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
980|{3: 242, 237: 11, 236: 232, 232: 236, 10: 10, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
985|{3: 3, 237: 11, 236: 232, 232: 236, 10: 10, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
986|{3: 242, 237: 11, 236: 232, 232: 236, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
987|{3: 11, 237: 242, 236: 232, 232: 236, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
990|{3: 11, 237: 2, 236: 232, 232: 236, 10: 10, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
991|{3: 2, 237: 11, 236: 232, 232: 236, 10: 10, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
999|{3: 3, 237: 11, 236: 232, 232: 236, 10: 10, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1001|{3: 2, 237: 11, 236: 232, 232: 236, 10: 10, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
1002|{3: 3, 237: 2, 236: 232, 232: 236, 10: 10, 242: 11, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
1003|{3: 2, 237: 3, 236: 232, 232: 236, 10: 10, 242: 11, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|488
1102|{3: 237, 237: 3, 236: 232, 232: 236, 10: 10, 242: 11, 11: 242, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1103|{3: 3, 237: 237, 236: 232, 232: 236, 10: 10, 242: 11, 11: 242, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1107|{3: 11, 237: 237, 236: 232, 232: 236, 10: 10, 242: 2, 11: 242, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1109|{3: 2, 237: 237, 236: 232, 232: 236, 10: 10, 242: 11, 11: 242, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1119|{3: 3, 237: 11, 236: 232, 232: 236, 10: 10, 242: 2, 11: 242, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
1121|{3: 2, 237: 11, 236: 232, 232: 236, 10: 10, 242: 3, 11: 242, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
1122|{3: 3, 237: 2, 236: 232, 232: 236, 10: 10, 242: 11, 11: 242, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1123|{3: 2, 237: 3, 236: 232, 232: 236, 10: 10, 242: 11, 11: 242, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|488
1152|{3: 236, 237: 232, 236: 3, 232: 237, 10: 10, 242: 242, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1166|{3: 236, 237: 232, 236: 3, 232: 237, 10: 10, 242: 11, 11: 2, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
1225|{3: 11, 237: 232, 236: 236, 232: 237, 10: 10, 242: 242, 11: 2, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
1226|{3: 242, 237: 232, 236: 236, 232: 237, 10: 10, 242: 3, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1231|{3: 3, 237: 232, 236: 236, 232: 237, 10: 10, 242: 242, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1241|{3: 3, 237: 232, 236: 236, 232: 237, 10: 10, 242: 11, 11: 2, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
1249|{3: 11, 237: 232, 236: 242, 232: 237, 10: 10, 242: 236, 11: 2, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
1255|{3: 3, 237: 232, 236: 242, 232: 237, 10: 10, 242: 236, 11: 2, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1285|{3: 11, 237: 232, 236: 2, 232: 237, 10: 10, 242: 242, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1345|{3: 11, 237: 232, 236: 236, 232: 237, 10: 10, 242: 242, 11: 3, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1359|{3: 11, 237: 232, 236: 236, 232: 237, 10: 10, 242: 2, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1361|{3: 2, 237: 232, 236: 236, 232: 237, 10: 10, 242: 11, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1369|{3: 11, 237: 232, 236: 242, 232: 237, 10: 10, 242: 236, 11: 3, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1400|{3: 242, 237: 232, 236: 2, 232: 237, 10: 10, 242: 3, 11: 11, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1405|{3: 3, 237: 232, 236: 2, 232: 237, 10: 10, 242: 242, 11: 11, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1416|{3: 236, 237: 232, 236: 3, 232: 237, 10: 10, 242: 242, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1430|{3: 236, 237: 232, 236: 3, 232: 237, 10: 10, 242: 2, 11: 11, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1460|{3: 242, 237: 232, 236: 236, 232: 237, 10: 10, 242: 3, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1465|{3: 3, 237: 232, 236: 236, 232: 237, 10: 10, 242: 242, 11: 11, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
1466|{3: 242, 237: 232, 236: 236, 232: 237, 10: 10, 242: 2, 11: 11, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
